ID,AGE,ANNUAL_INCOME,CREDIT_SCORE,LOAN_AMOUNT,YEARS_AT_JOB,EXISTING_LOANS,DEBT_TO_INCOME_RATIO,PROBABILITY_OF_DEFAULT,TARGET
3997,45,360000,642,1363589,3,3,1.448607131,0.452540755,0
3998,27,200000,597,496034,0,2,1.343005452,0.728499254,1
3999,46,1187000,804,3069260,3,1,0.073822573,0.083425334,0
4000,40,1741000,526,5000000,5,0,0,0.21357335,0
4001,22,260000,651,820947,3,1,0.563644351,0.480978528,0
4002,31,200000,702,491148,0,1,0.478618028,0.669083668,1
4003,37,229000,488,580654,5,1,0.722937748,0.599300173,0
4004,64,510000,558,1208749,3,0,0,0.302270241,0
4005,48,847000,635,1768927,1,0,0,0.308186315,0
4006,25,448000,561,1185114,1,1,0.1727407,0.557648632,0
4007,47,294000,568,945529,1,2,0.493207215,0.711430084,1
4008,23,1033000,615,3465629,6,1,0.092969846,0.183208573,0
4009,54,202000,714,696331,0,0,0,0.471829303,0
4010,36,678000,615,1652170,0,0,0,0.382137123,0
4011,40,207000,757,706199,5,0,0,0.340586524,0
4012,57,395000,550,598934,0,0,0,0.50755799,0
4013,26,242000,524,651615,7,0,0,0.338383062,0
4014,25,255000,842,888614,1,1,0.586045034,0.581859311,0
4015,34,200000,584,615022,2,2,1.50232041,0.603477141,0
4016,54,900000,518,2416642,0,0,0,0.325989404,0
4017,23,200000,475,622321,6,1,0.691110275,0.637014599,0
4018,22,200000,757,753473,4,1,0.678442128,0.512642037,0
4019,36,1810000,615,5000000,7,3,0.202406456,0.180973526,0
4020,48,646000,624,2260654,3,2,0.326640952,0.344729101,0
4021,56,200000,634,790371,0,0,0,0.486282074,0
4022,36,200000,751,652784,1,0,0,0.482975956,0
4023,37,200000,632,586662,2,0,0,0.322191875,0
4024,55,200000,884,318742,2,1,0.486057105,0.430814006,0
4025,22,200000,663,487238,7,1,0.56378875,0.571026326,0
4026,37,237000,756,690524,1,0,0,0.396653435,0
4027,44,200000,730,698603,3,2,1.329085495,0.511818788,0
4028,47,283000,646,734459,9,0,0,0.314340594,0
4029,35,200000,591,780029,0,3,1.971828223,0.658733476,1
4030,42,289000,683,629870,5,0,0,0.258859255,0
4031,22,200000,701,672283,1,0,0,0.454530077,0
4032,34,1036000,592,2639291,3,0,0,0.116082789,0
4033,47,955000,666,2592797,1,0,0,0.28705719,0
4034,30,544000,773,1907402,1,1,0.243563266,0.464647528,0
4035,42,200000,856,448107,0,0,0,0.433806335,0
4036,47,1602000,735,2790732,10,1,0.055839944,0.131982984,0
4037,37,200000,836,560127,5,0,0,0.259299335,0
4038,44,200000,587,564397,0,0,0,0.467309196,0
4039,30,248000,720,866244,22,2,1.439690592,0.472748541,0
4040,39,2040000,783,5000000,2,3,0.103390174,0.122298237,0
4041,49,223000,560,365330,5,0,0,0.399994782,0
4042,43,227000,601,676283,0,3,1.55391851,0.663176725,1
4043,34,200000,823,640639,1,1,0.8191631,0.61700109,0
4044,44,628000,552,2489708,3,0,0,0.282230886,0
4045,50,632000,515,2437292,0,2,0.481745372,0.633551818,0
4046,22,545000,802,1788214,2,0,0,0.242975926,0
4047,55,200000,769,560894,1,0,0,0.412756796,0
4048,37,200000,693,380761,0,1,0.807010351,0.620651961,0
4049,47,200000,645,492088,1,0,0,0.467232326,0
4050,56,289000,606,856250,10,0,0,0.290719261,0
4051,25,200000,678,662600,1,0,0,0.478846905,0
4052,33,200000,807,617699,0,1,0.862720332,0.670877906,1
4053,38,200000,673,657061,2,1,0.77615273,0.54448935,0
4054,32,200000,866,514576,3,0,0,0.224913219,0
4055,62,200000,560,663813,3,2,0.843693658,0.524942336,0
4056,31,408000,648,758616,4,0,0,0.323144981,0
4057,35,288000,612,549062,0,1,0.339675422,0.608631124,0
4058,44,207000,541,394765,1,2,0.706280285,0.760283966,1
4059,27,316000,634,1177783,4,2,0.933857662,0.533288438,0
4060,37,200000,691,338017,7,1,0.381702536,0.521682527,0
4061,45,295000,702,1033612,2,1,0.224749491,0.419272571,0
4062,38,307000,867,639765,0,0,0,0.375671219,0
4063,40,200000,696,534214,1,1,0.842797902,0.693822783,1
4064,35,657000,765,2489958,0,0,0,0.327872817,0
4065,23,200000,656,592968,4,0,0,0.304640563,0
4066,45,291000,817,589360,0,0,0,0.379019593,0
4067,63,765000,889,1690822,0,0,0,0.252148881,0
4068,42,617000,703,2345288,1,1,0.193848327,0.40010262,0
4069,44,276000,550,708729,1,2,1.294193581,0.665443295,1
4070,50,200000,595,593492,1,0,0,0.501727535,0
4071,26,629000,678,1666743,1,0,0,0.412142248,0
4072,62,492000,695,1203478,3,0,0,0.253101968,0
4073,44,200000,719,411639,1,1,0.648387641,0.651183008,0
4074,61,200000,696,643095,2,0,0,0.292270032,0
4075,33,200000,650,659121,1,0,0,0.452923464,0
4076,63,308000,586,673661,1,1,0.530993792,0.69350737,1
4077,51,249000,690,864659,2,2,0.650969603,0.542582532,0
4078,48,746000,835,2712708,2,0,0,0.125052259,0
4079,44,370000,751,1406624,3,0,0,0.262232571,0
4080,39,891000,703,1695600,2,1,0.085096627,0.197627994,0
4081,56,200000,752,451961,4,0,0,0.255162891,0
4082,43,747000,612,2727209,1,0,0,0.344339705,0
4083,22,200000,599,399270,2,1,0.585460505,0.573308622,0
4084,28,540000,575,814682,3,3,0.838602357,0.491795236,0
4085,39,200000,637,735413,0,0,0,0.443001439,0
4086,45,331000,607,766636,1,0,0,0.438698517,0
4087,41,200000,770,507248,2,0,0,0.311329055,0
4088,56,210000,602,549325,0,2,1.458923754,0.673974938,1
4089,22,398000,569,1441033,1,0,0,0.492274363,0
4090,43,200000,844,468946,2,1,0.484536955,0.415431935,0
4091,22,200000,604,746139,10,2,0.994293693,0.51770137,0
4092,51,574000,665,1746307,6,3,0.451368157,0.393511894,0
4093,40,244000,695,687644,0,1,0.64615066,0.699862317,1
4094,47,200000,536,462807,2,0,0,0.400965229,0
4095,31,278000,773,586379,0,0,0,0.461247842,0
4096,57,2879000,713,5000000,0,0,0,0.256381248,0
4097,54,757000,805,1981247,4,1,0.10650251,0.21727388,0
4098,49,763000,582,2881309,0,1,0.086542939,0.435216533,0
4099,40,397000,659,1083451,0,2,0.329840694,0.553015293,0
4100,48,311000,653,864420,8,0,0,0.354029518,0
4101,33,200000,676,508361,5,1,0.360319519,0.503918337,0
4102,52,200000,504,694631,4,2,1.267329208,0.629409697,0
4103,61,200000,661,512419,5,2,1.029708153,0.566316378,0
4104,54,200000,507,434670,4,1,0.566967469,0.608620364,0
4105,33,200000,685,731015,0,1,0.65644031,0.716051054,1
4106,46,200000,437,598414,2,1,0.695461047,0.596315258,0
4107,26,259000,464,771502,1,0,0,0.558916677,0
4108,48,560000,731,1695151,1,0,0,0.337622454,0
4109,47,726000,595,2393694,5,0,0,0.243446052,0
4110,22,389000,551,887958,1,0,0,0.497618662,0
4111,28,200000,777,316922,0,1,0.489563008,0.658477644,1
4112,38,200000,682,705296,0,1,0.31023925,0.631743673,0
4113,38,200000,737,364452,0,1,0.839492512,0.645666878,0
4114,27,200000,633,660909,6,0,0,0.343476813,0
4115,46,200000,900,341157,3,0,0,0.201066741,0
4116,45,232000,589,565678,2,0,0,0.310271983,0
4117,39,200000,824,331513,2,0,0,0.289752726,0
4118,32,364000,643,1021214,3,3,0.792656065,0.500898387,0
4119,54,217000,484,679826,4,0,0,0.354149918,0
4120,61,270000,698,520717,2,0,0,0.274179813,0
4121,36,748000,681,1816943,8,0,0,0.17040822,0
4122,34,200000,544,765119,11,1,0.341186562,0.526782763,0
4123,47,391000,557,1018935,16,1,0.233443534,0.420932407,0
4124,37,264000,647,925678,3,0,0,0.27529046,0
4125,40,200000,684,763592,8,2,0.877435985,0.547993915,0
4126,50,595000,402,2341839,1,2,0.255332968,0.545649144,0
4127,22,591000,755,2213770,5,0,0,0.217759301,0
4128,57,200000,600,458702,7,0,0,0.312336284,0
4129,42,227000,516,886760,7,0,0,0.421042128,0
4130,37,345000,744,1218190,5,0,0,0.223783517,0
4131,40,209000,647,750924,1,2,1.303726515,0.706256736,1
4132,41,454000,771,698221,0,0,0,0.383633036,0
4133,22,345000,693,1340531,1,0,0,0.391343919,0
4134,59,1396000,649,4809534,4,0,0,0.086347712,0
4135,42,200000,634,683983,0,0,0,0.474933238,0
4136,47,240000,698,408914,1,2,0.858833762,0.687555727,1
4137,53,200000,608,416284,2,0,0,0.301448457,0
4138,29,462000,564,1804412,2,0,0,0.316939866,0
4139,47,200000,710,550338,8,1,0.843257408,0.528870961,0
4140,38,366000,635,913040,3,0,0,0.273387101,0
4141,52,200000,653,719970,4,0,0,0.290082537,0
4142,22,200000,758,343670,2,0,0,0.338865529,0
4143,40,200000,638,508471,5,0,0,0.317368314,0
4144,34,200000,651,487850,0,0,0,0.444138323,0
4145,47,712000,590,1690735,0,0,0,0.393485041,0
4146,47,262000,693,594538,7,0,0,0.275168123,0
4147,33,472000,684,955888,3,1,0.263268689,0.356870551,0
4148,33,1200000,740,2318732,3,0,0,0.058373888,0
4149,40,340000,592,1054345,1,3,1.11696813,0.716965062,1
4150,31,200000,604,759697,1,0,0,0.493428779,0
4151,52,408000,729,1131028,2,1,0.189853513,0.380852403,0
4152,37,200000,675,448987,0,2,1.336858129,0.663567488,1
4153,22,200000,559,379580,1,0,0,0.498451922,0
4154,37,200000,780,715071,1,1,0.838174896,0.681457233,1
4155,29,617000,480,2424026,2,2,0.396611062,0.42734101,0
4156,22,200000,728,474577,3,0,0,0.300533888,0
4157,27,316000,523,703850,9,3,0.972060373,0.50447771,0
4158,43,200000,838,600746,3,0,0,0.316212905,0
4159,57,397000,495,1365014,6,0,0,0.294265124,0
4160,45,200000,765,527701,2,1,0.650557974,0.522118493,0
4161,34,236000,641,725743,2,0,0,0.331194873,0
4162,47,591000,613,1945201,0,1,0.177852458,0.425198164,0
4163,36,546000,668,2130208,0,2,0.559451467,0.541003716,0
4164,33,263000,713,503012,2,3,1.479191203,0.540138697,0
4165,28,200000,559,798691,1,0,0,0.537884007,0
4166,22,3967000,568,5000000,4,3,0.103095484,0.220548485,0
4167,37,1291000,714,4270628,2,0,0,0.105855653,0
4168,43,514000,479,1506552,6,0,0,0.285694712,0
4169,40,200000,591,543334,10,1,0.353917681,0.51255338,0
4170,37,242000,900,785335,0,1,0.294786169,0.518244574,0
4171,30,200000,553,497876,1,0,0,0.538300886,0
4172,49,836000,764,1517569,3,1,0.133060829,0.176136917,0
4173,26,339000,591,922837,1,0,0,0.516942376,0
4174,51,200000,700,560957,0,1,0.510659421,0.623367532,0
4175,29,200000,715,400951,5,3,0.931460019,0.469636828,0
4176,32,736000,762,2825539,11,0,0,0.203687585,0
4177,24,1132000,629,2341756,4,0,0,0.155103977,0
4178,35,1061000,848,2676976,2,1,0.096024995,0.088376738,0
4179,53,530000,591,1000281,1,0,0,0.446695276,0
4180,48,213000,673,604811,2,2,0.677571979,0.517694005,0
4181,53,200000,674,453818,1,0,0,0.427445484,0
4182,48,350000,537,953113,2,0,0,0.348610367,0
4183,28,267000,621,550431,0,0,0,0.450561194,0
4184,38,304000,666,496869,7,0,0,0.263533512,0
4185,32,281000,606,968906,4,1,0.582302496,0.500277318,0
4186,57,200000,894,620543,3,0,0,0.249615788,0
4187,27,443000,566,1041868,8,2,0.640810386,0.455568976,0
4188,52,474000,767,767280,1,1,0.280405376,0.526310723,0
4189,52,495000,735,1813649,0,0,0,0.387241802,0
4190,63,629000,648,1210502,5,1,0.177444305,0.27702734,0
4191,37,462000,563,1768007,19,1,0.143342969,0.372871006,0
4192,50,200000,573,539297,2,1,0.644511676,0.58942365,0
4193,69,251000,598,590092,0,1,0.697471706,0.699309129,1
4194,34,291000,471,976130,4,0,0,0.340499468,0
4195,23,295000,549,1089169,0,1,0.301121894,0.574727599,0
4196,22,658000,501,1596823,2,0,0,0.30448997,0
4197,50,478000,784,1203775,0,0,0,0.342635408,0
4198,22,1740000,711,4494238,7,2,0.113555438,0.110430418,0
4199,37,1954000,728,5000000,1,0,0,0.271623544,0
4200,47,288000,708,930646,6,1,0.478565839,0.448714869,0
4201,44,200000,666,423823,1,0,0,0.527096982,0
4202,47,816000,796,1601399,1,0,0,0.31763975,0
4203,44,200000,588,415183,8,0,0,0.364844573,0
4204,57,200000,660,431781,0,1,0.513359977,0.713386564,1
4205,30,200000,724,415091,2,0,0,0.305720237,0
4206,33,200000,517,629253,1,0,0,0.556515291,0
4207,32,465000,900,832272,4,2,0.444304526,0.376125166,0
4208,51,200000,652,493679,0,0,0,0.435531131,0
4209,52,200000,664,612526,1,0,0,0.523542433,0
4210,47,365000,775,812909,3,2,0.714194752,0.486508624,0
4211,56,470000,741,781697,1,2,0.33884906,0.566380363,0
4212,27,478000,653,814779,0,0,0,0.435969927,0
4213,62,200000,663,362983,3,2,1.65594725,0.520206092,0
4214,60,200000,499,717921,2,0,0,0.354365189,0
4215,50,200000,594,628931,0,0,0,0.469999635,0
4216,63,332000,701,551553,2,2,0.995918927,0.447824958,0
4217,22,1021000,694,2529703,7,2,0.283903157,0.204288894,0
4218,35,200000,772,439292,0,0,0,0.447730268,0
4219,33,219000,637,644976,2,0,0,0.351291173,0
4220,50,200000,511,561402,3,0,0,0.361072323,0
4221,29,200000,755,540562,0,0,0,0.45320803,0
4222,51,640000,793,1463219,0,1,0.264213054,0.415477154,0
4223,58,438000,739,807890,1,1,0.201704144,0.494499322,0
4224,50,402000,633,1349088,4,0,0,0.337348622,0
4225,45,614000,754,2271580,0,1,0.177732202,0.435161244,0
4226,30,200000,900,772075,5,2,1.420520361,0.405903058,0
4227,31,200000,661,329309,3,0,0,0.327390162,0
4228,56,1918000,518,5000000,1,1,0.064977325,0.380363013,0
4229,51,214000,591,709679,2,2,0.702747252,0.553724161,0
4230,41,520000,712,2011242,10,0,0,0.27777297,0
4231,36,269000,489,573585,0,2,0.663429552,0.675227168,1
4232,22,200000,666,671089,2,1,0.571479917,0.507115554,0
4233,29,200000,688,327313,2,0,0,0.292738477,0
4234,64,200000,803,615622,0,0,0,0.459095554,0
4235,26,694000,781,1649720,0,1,0.115035562,0.364560199,0
4236,44,545000,736,1865139,0,1,0.306774851,0.454961028,0
4237,54,610000,433,2231539,1,1,0.175089373,0.501761742,0
4238,26,200000,742,482410,0,0,0,0.454932599,0
4239,44,1148000,720,3230432,4,1,0.105841246,0.201949396,0
4240,53,200000,675,358702,17,0,0,0.311429236,0
4241,42,324000,476,823694,0,0,0,0.476015943,0
4242,70,265000,572,636530,1,0,0,0.492789986,0
4243,22,229000,533,448338,0,1,0.425784437,0.666415746,1
4244,54,895000,448,3343895,0,0,0,0.383513349,0
4245,39,200000,649,374043,1,0,0,0.480337697,0
4246,51,200000,570,617869,1,0,0,0.528948992,0
4247,47,273000,900,1017022,8,0,0,0.273179071,0
4248,33,200000,633,755984,1,0,0,0.459051435,0
4249,44,5607000,779,5000000,2,1,0.031887518,0.135206348,0
4250,22,493000,493,956593,0,1,0.189608508,0.583186641,0
4251,49,200000,596,708715,0,1,0.849517843,0.688694301,1
4252,45,200000,659,438282,6,0,0,0.291699603,0
4253,49,200000,559,761199,0,0,0,0.545857784,0
4254,54,200000,607,654543,9,3,2.241610042,0.567776248,0
4255,46,297000,628,1028561,0,0,0,0.437687887,0
4256,43,969000,626,1659491,2,1,0.099644808,0.183463616,0
4257,31,736000,835,2176287,22,2,0.372859355,0.294609629,0
4258,33,329000,687,1168889,0,1,0.398847589,0.565274444,0
4259,56,200000,697,730795,1,0,0,0.489157949,0
4260,59,341000,703,535908,4,0,0,0.299404941,0
4261,39,200000,711,769579,0,0,0,0.501712661,0
4262,42,1259000,641,2024908,3,1,0.136066641,0.197487286,0
4263,31,226000,617,686203,0,1,0.580210955,0.695264636,1
4264,56,248000,666,801900,0,1,0.653073308,0.677938736,1
4265,49,200000,765,353672,0,0,0,0.422378326,0
4266,65,225000,762,364506,7,2,1.51380785,0.515610585,0
4267,31,569000,625,1970037,0,1,0.119705174,0.463548662,0
4268,37,200000,726,492335,0,0,0,0.491914563,0
4269,44,200000,630,353556,2,0,0,0.3668586,0
4270,49,547000,653,1863448,1,1,0.217303631,0.496362009,0
4271,39,200000,602,724581,1,0,0,0.465422548,0
4272,31,695000,631,2063083,0,0,0,0.407831399,0
4273,52,200000,784,380618,4,0,0,0.275387885,0
4274,50,200000,659,307611,2,1,0.577650649,0.57676319,0
4275,31,200000,663,650401,1,0,0,0.46918708,0
4276,58,377000,505,1084006,0,0,0,0.452010496,0
4277,56,2455000,619,5000000,2,2,0.113442289,0.227527557,0
4278,43,542000,625,1914865,4,1,0.136590983,0.340308934,0
4279,42,200000,567,517113,1,1,0.412693087,0.70470684,1
4280,48,745000,652,1349410,0,0,0,0.305357742,0
4281,31,201000,607,773841,0,1,0.324640614,0.665200895,1
4282,42,924000,657,2645555,3,1,0.081419091,0.1922077,0
4283,22,554000,662,1683182,13,3,0.885933318,0.437868907,0
4284,52,200000,554,766705,0,0,0,0.556650495,0
4285,23,200000,610,765791,1,0,0,0.513270802,0
4286,60,627000,657,1837258,0,0,0,0.337553082,0
4287,38,307000,768,688916,1,1,0.56150441,0.619203718,0
4288,39,200000,675,798556,1,1,0.315504683,0.614863532,0
4289,34,200000,583,640408,7,0,0,0.395521736,0
4290,38,200000,689,504218,0,0,0,0.448322744,0
4291,59,247000,820,716199,4,0,0,0.294340055,0
4292,22,1962000,741,4982666,1,0,0,0.28298129,0
4293,57,553000,704,2057581,5,3,0.557139116,0.389888282,0
4294,46,1926000,722,5000000,2,1,0.058431992,0.084429448,0
4295,27,593000,793,2110380,0,0,0,0.345557636,0
4296,29,676000,757,2433897,8,0,0,0.207614555,0
4297,62,1585000,706,5000000,0,0,0,0.270109749,0
4298,30,376000,756,1242857,2,1,0.372463724,0.434320238,0
4299,28,226000,541,822005,6,0,0,0.375396981,0
4300,55,679000,499,1675822,0,3,0.31027039,0.553354059,0
4301,46,992000,665,1772364,2,1,0.106104066,0.125590402,0
4302,30,200000,656,721227,5,1,0.307855497,0.413335353,0
4303,44,200000,595,549084,12,2,0.812966686,0.574169628,0
4304,29,304000,732,552805,3,1,0.446247068,0.484783155,0
4305,55,567000,463,1013955,0,0,0,0.458134464,0
4306,54,550000,596,1043958,3,1,0.247152068,0.371710673,0
4307,48,200000,601,675486,3,1,0.698482864,0.561103251,0
4308,46,1499000,486,4912435,3,0,0,0.148499132,0
4309,63,200000,799,401909,5,0,0,0.300457527,0
4310,41,211000,514,763252,0,0,0,0.523763664,0
4311,27,200000,591,440647,0,0,0,0.513252298,0
4312,47,3043000,740,5000000,3,0,0,0.109647516,0
4313,67,333000,714,906430,9,2,0.779449327,0.505050025,0
4314,29,200000,539,665774,1,1,0.554441578,0.70219016,1
4315,37,583000,718,1430372,9,1,0.217901281,0.289429803,0
4316,46,536000,678,1269168,8,1,0.144870788,0.287108946,0
4317,41,226000,883,814368,6,1,0.475659214,0.465675962,0
4318,30,571000,690,906893,7,3,0.551208961,0.420361262,0
4319,55,200000,635,787368,6,0,0,0.306040811,0
4320,69,200000,564,624089,5,1,0.723845708,0.610304097,0
4321,44,200000,575,516241,3,0,0,0.35767152,0
4322,31,200000,567,614027,0,2,1.358466711,0.671924808,1
4323,23,1365000,787,2466353,0,2,0.143217078,0.311980993,0
4324,45,1175000,651,3272529,0,2,0.262105463,0.411758421,0
4325,55,284000,706,1125417,0,0,0,0.443688951,0
4326,47,1198000,801,2501631,0,0,0,0.247645722,0
4327,41,232000,414,766921,7,0,0,0.371267486,0
4328,34,215000,777,556297,3,0,0,0.274042239,0
4329,28,282000,655,882982,1,0,0,0.427349527,0
4330,52,239000,693,480920,4,0,0,0.297973526,0
4331,52,221000,567,591431,2,1,0.689671327,0.562030052,0
4332,23,750000,574,2962673,0,0,0,0.365420607,0
4333,61,307000,698,610382,6,2,0.620189022,0.499904817,0
4334,48,509000,888,1573376,1,0,0,0.326925917,0
4335,58,678000,750,1992638,3,0,0,0.162281437,0
4336,25,380000,776,1106799,1,1,0.421252866,0.52917608,0
4337,25,200000,630,607561,2,1,0.725163291,0.515267286,0
4338,40,200000,589,551118,5,0,0,0.323737992,0
4339,48,306000,571,471952,0,2,0.477956684,0.695091569,1
4340,63,230000,601,862555,11,1,0.631792806,0.574163351,0
4341,50,290000,444,1034559,0,2,0.985208918,0.751538861,1
4342,39,264000,577,510950,2,2,0.738628303,0.556040081,0
4343,29,2744000,593,5000000,7,1,0.054044596,0.154736307,0
4344,56,200000,632,685274,8,2,1.260545464,0.560431889,0
4345,30,200000,663,790031,0,2,1.271287486,0.689508346,1
4346,61,361000,686,1399901,0,3,0.865201342,0.58577267,0
4347,38,200000,648,749679,3,2,0.74014205,0.574761212,0
4348,61,356000,591,674952,0,2,0.483322556,0.615324406,0
4349,50,453000,453,1715143,1,0,0,0.48602079,0
4350,40,852000,592,3149087,4,0,0,0.190973582,0
4351,35,200000,552,488474,2,2,0.602703665,0.599700719,0
4352,37,200000,696,497261,0,1,0.898210453,0.70930675,1
4353,47,394000,740,1044010,2,0,0,0.298800912,0
4354,42,536000,743,1683275,7,0,0,0.225300547,0
4355,34,1932000,725,4157836,2,1,0.088628696,0.161689035,0
4356,40,634000,636,987373,3,0,0,0.188351986,0
4357,42,254000,597,470680,1,0,0,0.486291601,0
4358,22,200000,575,520057,0,0,0,0.548119004,0
4359,47,200000,499,441001,0,1,0.816218056,0.729236382,1
4360,30,200000,749,682258,2,0,0,0.257292727,0
4361,28,483000,632,853328,0,1,0.214584579,0.474481279,0
4362,22,338000,525,1282258,2,1,0.348803946,0.472972271,0
4363,22,200000,567,747663,3,1,0.805095701,0.53475283,0
4364,25,200000,563,754378,3,0,0,0.351562592,0
4365,33,591000,654,1979273,0,0,0,0.367546188,0
4366,65,368000,756,650439,4,1,0.357790566,0.381009132,0
4367,35,447000,615,1160118,3,1,0.262270045,0.347274479,0
4368,44,378000,424,691178,0,0,0,0.552438136,0
4369,46,1159000,631,4600358,0,0,0,0.308937292,0
4370,43,331000,634,772089,3,2,0.916847326,0.518254858,0
4371,41,200000,627,592665,1,2,0.932397936,0.701646941,1
4372,27,200000,587,689696,0,0,0,0.493983556,0
4373,59,335000,671,1273515,0,0,0,0.474914864,0
4374,63,200000,656,677773,0,0,0,0.524337333,0
4375,22,227000,647,723280,9,0,0,0.278145058,0
4376,29,222000,691,591619,3,0,0,0.272086514,0
4377,38,200000,607,602700,2,0,0,0.365164228,0
4378,30,200000,601,347081,8,1,0.572855095,0.523273339,0
4379,48,556000,788,2062652,2,0,0,0.239503833,0
4380,33,330000,705,943616,3,2,0.85393554,0.499241307,0
4381,67,294000,732,470499,0,1,0.569737317,0.619329126,0
4382,56,353000,772,1341313,2,1,0.318891609,0.373501551,0
4383,44,291000,702,792467,0,3,1.47384483,0.662338251,1
4384,54,821000,742,3014279,1,1,0.216228412,0.348004442,0
4385,55,299000,492,1089023,0,2,0.594542467,0.749591188,1
4386,35,200000,670,707875,0,0,0,0.427143837,0
